home_team,away_team,date,attendance,venue,referee,status,home_goals,away_goals,season,home_form_goals_scored,home_form_goals_conceded,home_form_win_rate,away_form_goals_scored,away_form_goals_conceded,away_form_win_rate,result
Netherlands nl,it Italy,1978-06-21,67433,El Monumental - Estadio Monumental Anton... (Neutral Site),Angel Martinez,played,2.0,1.0,1978,2.6,0.4,0.5714285714285714,0.6,1.0,0.0,win
Argentina ar,pe Peru,1978-06-21,37315,Arroyito - Estadio Dr. Lisandro de la To... (Neutral Site),Robert Wurtz,played,6.0,0.0,1978,1.2,0.2,0.7058823529411765,0.0,1.6,0.0,win
Brazil br,pl Poland,1978-06-21,39586,San Martin (Neutral Site),Juan Silvagno Cavanna,played,3.0,1.0,1978,1.6,0.0,0.7857142857142857,0.2,0.8,0.5454545454545454,win
Argentina ar,pe Peru,1978-06-21,37315,Arroyito - Estadio Dr. Lisandro de la To... (Neutral Site),Robert Wurtz,played,6.0,0.0,1978,2.0,0.0,0.7142857142857143,0.0,2.8,0.0,win
Brazil br,pl Poland,1978-06-21,39586,San Martin (Neutral Site),Juan Silvagno Cavanna,played,3.0,1.0,1978,2.2,0.2,0.7887323943661971,0.2,1.4,0.5,win
Austria at,de West Germany,1978-06-21,38318,Estadio Olï¿½mpico Chateau Carreras (Neutral Site),Abraham Klein,played,3.0,2.0,1978,1.8,0.8,1.0,1.6,1.0,0.43478260869565216,win
Netherlands nl,it Italy,1978-06-21,67433,El Monumental - Estadio Monumental Anton... (Neutral Site),Angel Martinez,played,2.0,1.0,1978,2.4,0.6,0.6,0.6,1.2,0.0,win
Brazil br,it Italy,1978-06-24,69659,El Monumental - Estadio Monumental Anton... (Neutral Site),Abraham Klein,played,2.0,1.0,1978,2.6,0.4,0.7916666666666666,0.6,1.2,0.0,win
Brazil br,it Italy,1978-06-24,69659.0,El Monumental - Estadio Monumental Anton... (Neutral Site),Abraham Klein,played,2.0,1.0,1978,2.8,0.6,0.7945205479452054,0.6,1.2,0.0,win
Argentina ar,nl Netherlands,1978-06-25,71483,El Monumental - Estadio Monumental Anton... (Neutral Site),Sergio Gonella,played,3.0,1.0,1978,2.8,0.0,0.7222222222222222,2.0,2.0,0.5,win
Argentina ar,nl Netherlands,1978-06-25,71483.0,El Monumental - Estadio Monumental Anton... (Neutral Site),Sergio Gonella,played,3.0,1.0,1978,3.0,0.2,0.7297297297297297,1.8,2.6,0.46153846153846156,win
Argentina ar,be Belgium,1982-06-13,95000,Camp Nou (Neutral Site),Vojtech Christov,played,0.0,1.0,1982,3.6,0.4,0.7368421052631579,0.6,2.8,0.0,loss
Argentina ar,be Belgium,1982-06-13,95000,Camp Nou (Neutral Site),Vojtech Christov,played,0.0,1.0,1982,3.6,0.6,0.717948717948718,0.6,2.0,0.06666666666666667,loss
Brazil br,su Soviet Union,1982-06-14,68000,Ramon Sanchez Pizjuan (Neutral Site),Augusto Lamo Castillo,played,2.0,1.0,1982,2.6,0.8,0.7972972972972973,0.2,0.8,0.0,win
Italy it,pl Poland,1982-06-14,33000,Estadio Municipal de Balaï¿½dos (Neutral Site),Michel Vautrot,played,0.0,0.0,1982,1.4,0.2,0.9142857142857143,0.4,2.0,0.46153846153846156,draw
Brazil br,su Soviet Union,1982-06-14,68000,Ramon Sanchez Pizjuan (Neutral Site),Augusto Lamo Castillo,played,2.0,1.0,1982,2.4,1.0,0.8,0.2,0.8,0.0,win
Italy it,pl Poland,1982-06-14,33000,Estadio Municipal de Balaï¿½dos (Neutral Site),Michel Vautrot,played,0.0,0.0,1982,0.8,0.0,0.8888888888888888,0.4,2.0,0.42857142857142855,draw
Peru pe,cm Cameroon,1982-06-15,11000,Riazor (Neutral Site),Franz Woehrer,played,0.0,0.0,1982,3.4,0.8,1.0,0.0,0.0,0.0,draw
Hungary hu,sv El Salvador,1982-06-15,23000,Nuevo Estadio (Neutral Site),Ebrahim Al Doy,played,10.0,1.0,1982,2.4,0.8,0.8461538461538461,0.0,3.0,0.0,win
Scotland sct,nz New Zealand,1982-06-15,36000,La Rosaleda (Neutral Site),David Socha,played,5.0,2.0,1982,1.8,1.4,0.25,0.0,0.0,0.0,win
Hungary hu,sv El Salvador,1982-06-15,23000,Nuevo Estadio (Neutral Site),Ebrahim Al Doy,played,10.0,1.0,1982,4.4,1.0,0.8518518518518519,0.2,4.4,0.0,win
Scotland sct,nz New Zealand,1982-06-15,36000,La Rosaleda (Neutral Site),David Socha,played,5.0,2.0,1982,2.6,1.6,0.3333333333333333,2.0,5.0,0.0,win
Peru pe,cm Cameroon,1982-06-15,11000,Riazor (Neutral Site),Franz Woehrer,played,0.0,0.0,1982,2.8,0.8,0.8888888888888888,0.0,0.0,0.0,draw
Spain es,hn Honduras,1982-06-16,49562,Luis Casanova (Neutral Site),Arturo Andres Ithurralde,played,1.0,1.0,1982,1.4,0.4,1.0,0.0,0.0,0.0,draw
West Germany de,dz Algeria,1982-06-16,42000,El Molinon (Neutral Site),Enrique Labo Revoredo,played,1.0,2.0,1982,0.8,0.8,0.6521739130434783,0.0,0.0,0.0,loss
England eng,fr France,1982-06-16,44172,San Mames (Neutral Site),Antonio Garrido,played,3.0,1.0,1982,1.6,0.4,0.6923076923076923,0.8,2.0,0.0,win
West Germany de,dz Algeria,1982-06-16,42000,El Molinon (Neutral Site),Enrique Labo Revoredo,played,1.0,2.0,1982,1.0,1.2,0.6382978723404256,2.0,1.0,1.0,loss
Spain es,hn Honduras,1982-06-16,49562,Luis Casanova (Neutral Site),Arturo Andres Ithurralde,played,1.0,1.0,1982,1.4,0.6,0.9285714285714286,1.0,1.0,0.0,draw
England eng,fr France,1982-06-16,44172,San Mames (Neutral Site),Antonio Garrido,played,3.0,1.0,1982,1.4,0.2,0.7037037037037037,1.0,2.2,0.0,win
Chile cl,at Austria,1982-06-17,22500,Carlos Tartiere (Neutral Site),Juan Cardellino De San Vicente,played,0.0,1.0,1982,1.2,0.6,0.875,0.4,2.6,0.1111111111111111,loss
Czechoslovakia cs,kw Kuwait,1982-06-17,25000,Jose Zorrilla (Neutral Site),Benjamin Dwomoh,played,1.0,1.0,1982,1.8,0.4,1.0,0.0,0.0,0.0,draw
Chile cl,at Austria,1982-06-17,22500,Carlos Tartiere (Neutral Site),Juan Cardellino De San Vicente,played,0.0,1.0,1982,0.8,0.6,0.8235294117647058,0.6,2.4,0.15789473684210525,loss
Czechoslovakia cs,kw Kuwait,1982-06-17,25000,Jose Zorrilla (Neutral Site),Benjamin Dwomoh,played,1.0,1.0,1982,1.8,0.6,0.9230769230769231,1.0,1.0,0.0,draw
Yugoslavia yu,nir Northern Ireland,1982-06-17,25000,La Romareda (Neutral Site),Erik Fredriksson,played,0.0,0.0,1982,3.8,0.8,0.8333333333333334,1.0,3.0,0.0,draw
Yugoslavia yu,nir Northern Ireland,1982-06-17,25000,La Romareda (Neutral Site),Erik Fredriksson,played,0.0,0.0,1982,3.6,0.8,0.8,0.8,2.4,0.0,draw
Argentina ar,hu Hungary,1982-06-18,32093,Jose Rico Perez (Neutral Site),Belaid Lacarne,played,4.0,1.0,1982,2.4,0.8,0.7,1.0,2.8,0.0,win
Italy it,pe Peru,1982-06-18,25000,Estadio Municipal de Balaï¿½dos (Neutral Site),Walter Eschweiler,played,1.0,1.0,1982,0.6,0.0,0.8648648648648649,0.0,3.4,0.0,draw
Argentina ar,hu Hungary,1982-06-18,32093,Jose Rico Perez (Neutral Site),Belaid Lacarne,played,4.0,1.0,1982,2.0,1.0,0.7073170731707317,1.0,3.2,0.0,win
Brazil br,sct Scotland,1982-06-18,47379,Benito Villamarin (Neutral Site),Jesus Paulino Siles,played,4.0,1.0,1982,2.2,1.0,0.8026315789473685,1.4,1.6,0.14285714285714285,win
Italy it,pe Peru,1982-06-18,25000,Estadio Municipal de Balaï¿½dos (Neutral Site),Walter Eschweiler,played,1.0,1.0,1982,0.6,0.2,0.8421052631578947,0.2,3.0,0.0,draw
Brazil br,sct Scotland,1982-06-18,47379,Benito Villamarin (Neutral Site),Jesus Paulino Siles,played,4.0,1.0,1982,2.4,1.0,0.8051948051948052,1.4,2.0,0.13333333333333333,win
Soviet Union su,nz New Zealand,1982-06-19,19000,La Rosaleda (Neutral Site),Yusef Mohamed El Ghoul,played,3.0,0.0,1982,2.8,0.6,0.8333333333333334,2.0,5.0,0.0,win
Poland pl,cm Cameroon,1982-06-19,19000,Riazor (Neutral Site),Alexis Ponnet,played,0.0,0.0,1982,1.8,0.4,0.8571428571428571,0.0,0.0,0.0,draw
Belgium be,sv El Salvador,1982-06-19,15000,Nuevo Estadio (Neutral Site),Malcolm Moffatt,played,1.0,0.0,1982,3.0,0.0,1.0,0.4,5.6,0.0,win
Soviet Union su,nz New Zealand,1982-06-19,19000,La Rosaleda (Neutral Site),Yusef Mohamed El Ghoul,played,3.0,0.0,1982,3.0,0.4,0.84,1.3333333333333333,4.333333333333333,0.0,win
Poland pl,cm Cameroon,1982-06-19,19000,Riazor (Neutral Site),Alexis Ponnet,played,0.0,0.0,1982,1.6,0.4,0.8,0.0,0.0,0.0,draw
Belgium be,sv El Salvador,1982-06-19,15000,Nuevo Estadio (Neutral Site),Malcolm Moffatt,played,1.0,0.0,1982,2.3333333333333335,0.0,1.0,0.4,5.0,0.0,win
England eng,cs Czechoslovakia,1982-06-20,41123,San Mames (Neutral Site),Charles Corver,played,2.0,0.0,1982,1.8,0.4,0.7142857142857143,0.6,2.0,0.0,win
Spain es,yu Yugoslavia,1982-06-20,48000,Luis Casanova (Neutral Site),Henning Lund-Sorensen,played,2.0,1.0,1982,1.2,0.6,0.8666666666666667,1.0,1.8,0.0,win
West Germany de,cl Chile,1982-06-20,42000,El Molinon (Neutral Site),Bruno Galler,played,4.0,1.0,1982,1.2,1.6,0.625,0.2,0.8,0.0,win
England eng,cs Czechoslovakia,1982-06-20,41123,San Mames (Neutral Site),Charles Corver,played,2.0,0.0,1982,2.0,0.4,0.7241379310344828,0.4,1.6,0.0,win
West Germany de,cl Chile,1982-06-20,42000,El Molinon (Neutral Site),Bruno Galler,played,4.0,1.0,1982,2.0,1.8,0.6326530612244898,0.2,1.2,0.0,win
Spain es,yu Yugoslavia,1982-06-20,48000,Luis Casanova (Neutral Site),Henning Lund-Sorensen,played,2.0,1.0,1982,1.2,0.6,0.875,1.0,2.0,0.0,win
Algeria dz,at Austria,1982-06-21,22000,Carlos Tartiere (Neutral Site),Tony Boskovic,played,0.0,2.0,1982,0.0,0.0,0.0,0.6,1.4,0.2,loss
France fr,kw Kuwait,1982-06-21,30043,Jose Zorrilla (Neutral Site),Miroslav Stupar,played,4.0,1.0,1982,2.8,1.4,0.8823529411764706,1.0,1.0,0.0,win
Honduras hn,nir Northern Ireland,1982-06-21,15000,La Romareda (Neutral Site),Thomson Tam Sun Chan,played,1.0,1.0,1982,0.0,0.0,0.0,0.4,2.0,0.0,draw
Algeria dz,at Austria,1982-06-21,22000,Carlos Tartiere (Neutral Site),Tony Boskovic,played,0.0,2.0,1982,0.0,2.0,0.0,0.8,0.4,0.23809523809523808,loss
France fr,kw Kuwait,1982-06-21,30043,Jose Zorrilla (Neutral Site),Miroslav Stupar,played,4.0,1.0,1982,2.4,1.0,0.8888888888888888,1.0,2.0,0.0,win
Honduras hn,nir Northern Ireland,1982-06-21,15000,La Romareda (Neutral Site),Thomson Tam Sun Chan,played,1.0,1.0,1982,1.0,1.0,0.0,0.2,1.8,0.0,draw
Poland pl,pe Peru,1982-06-22,25000,Riazor (Neutral Site),Mario Rubio Vazquez,played,5.0,1.0,1982,1.0,0.2,0.75,0.4,3.0,0.0,win
Soviet Union su,sct Scotland,1982-06-22,45000,La Rosaleda (Neutral Site),Nicolae Rainea,played,2.0,2.0,1982,2.8,0.2,0.8461538461538461,1.2,2.8,0.125,draw
Belgium be,hu Hungary,1982-06-22,37000,Nuevo Estadio (Neutral Site),Clive White,played,1.0,1.0,1982,2.0,0.0,1.0,1.0,3.4,0.0,draw
Poland pl,pe Peru,1982-06-22,25000,Riazor (Neutral Site),Mario Rubio Vazquez,played,5.0,1.0,1982,1.4,0.2,0.7647058823529411,0.6,3.8,0.0,win
Soviet Union su,sct Scotland,1982-06-22,45000,La Rosaleda (Neutral Site),Nicolae Rainea,played,2.0,2.0,1982,2.4,0.4,0.8148148148148148,1.2,3.2,0.11764705882352941,draw
Belgium be,hu Hungary,1982-06-22,37000,Nuevo Estadio (Neutral Site),Clive White,played,1.0,1.0,1982,1.8,0.2,0.8,1.0,3.0,0.0,draw
Argentina ar,sv El Salvador,1982-06-23,32500,Jose Rico Perez (Neutral Site),Luis Barrancos,played,2.0,0.0,1982,2.2,1.0,0.7142857142857143,0.4,4.8,0.0,win
Brazil br,nz New Zealand,1982-06-23,43000,Benito Villamarin (Neutral Site),Damir Matovinovic,played,4.0,0.0,1982,2.8,1.0,0.8076923076923077,1.0,4.0,0.0,win
Italy it,cm Cameroon,1982-06-23,20000,Estadio Municipal de Balaï¿½dos (Neutral Site),Bogdan Dotchev,played,1.0,1.0,1982,0.6,0.4,0.8205128205128205,0.0,0.0,0.0,draw
Italy it,cm Cameroon,1982-06-23,20000,Estadio Municipal de Balaï¿½dos (Neutral Site),Bogdan Dotchev,played,1.0,1.0,1982,0.6,0.6,0.8,0.2,0.2,0.0,draw
Brazil br,nz New Zealand,1982-06-23,43000,Benito Villamarin (Neutral Site),Damir Matovinovic,played,4.0,0.0,1982,3.2,0.8,0.810126582278481,0.8,4.0,0.0,win
Argentina ar,sv El Salvador,1982-06-23,32500,Jose Rico Perez (Neutral Site),Luis Barrancos,played,2.0,0.0,1982,2.0,0.8,0.7209302325581395,0.4,4.8,0.0,win
France fr,cs Czechoslovakia,1982-06-24,28000,Jose Zorrilla (Neutral Site),Paolo Casarin,played,1.0,1.0,1982,3.0,1.0,0.8947368421052632,0.2,1.6,0.0,draw
Honduras hn,yu Yugoslavia,1982-06-24,25000,La Romareda (Neutral Site),Gaston Castro,played,0.0,1.0,1982,1.0,1.0,0.0,1.0,2.0,0.0,loss
France fr,cs Czechoslovakia,1982-06-24,28000,Jose Zorrilla (Neutral Site),Paolo Casarin,played,1.0,1.0,1982,3.0,1.0,0.85,0.2,1.4,0.0,draw
Algeria dz,cl Chile,1982-06-24,16000,Carlos Tartiere (Neutral Site),Romulo Mendez Molina,played,3.0,2.0,1982,0.0,2.0,0.0,0.4,1.8,0.0,win
Honduras hn,yu Yugoslavia,1982-06-24,25000,La Romareda (Neutral Site),Gaston Castro,played,0.0,1.0,1982,0.6666666666666666,1.0,0.0,1.0,1.6,0.034482758620689655,loss
Algeria dz,cl Chile,1982-06-24,16000,Carlos Tartiere (Neutral Site),Romulo Mendez Molina,played,3.0,2.0,1982,1.0,2.0,0.3333333333333333,0.8,2.2,0.0,win
West Germany de,at Austria,1982-06-25,41000,El Molinon (Neutral Site),Robert Valentine,played,1.0,0.0,1982,2.4,1.6,0.64,1.2,0.2,0.2727272727272727,win
Northern Ireland nir,es Spain,1982-06-25,49562,Luis Casanova (Neutral Site),Hector Ortiz,played,1.0,0.0,1982,1.5,0.5,1.0,0.6,1.2,0.0,win
Northern Ireland nir,es Spain,1982-06-25,49562,Luis Casanova (Neutral Site),Hector Ortiz,played,1.0,0.0,1982,1.4,0.4,1.0,0.4,1.0,0.0,win
England eng,kw Kuwait,1982-06-25,39700,San Mames (Neutral Site),Gilberto Aristizabal Murcia,played,1.0,0.0,1982,2.2,0.4,0.7333333333333333,1.0,2.5,0.0,win
England eng,kw Kuwait,1982-06-25,39700,San Mames (Neutral Site),Gilberto Aristizabal Murcia,played,1.0,0.0,1982,2.2,0.4,0.7419354838709677,0.8,2.2,0.0,win
West Germany de,at Austria,1982-06-25,41000,El Molinon (Neutral Site),Robert Valentine,played,1.0,0.0,1982,2.2,1.2,0.6470588235294118,1.2,0.2,0.2608695652173913,win
Austria at,fr France,1982-06-28,37000,Vicente Calderon (Neutral Site),Karoly Palotai,played,0.0,1.0,1982,2.0,1.0,1.0,1.0,2.4,0.0,loss
Poland pl,be Belgium,1982-06-28,65000,Camp Nou (Neutral Site),Jesus Paulino Siles,played,3.0,0.0,1982,2.2,0.4,0.7777777777777778,0.6,1.2,0.125,win
Austria at,fr France,1982-06-28,37000,Vicente Calderon (Neutral Site),Karoly Palotai,played,0.0,1.0,1982,1.6,1.0,0.9333333333333333,1.0,2.0,0.043478260869565216,loss
Poland pl,be Belgium,1982-06-28,65000,Camp Nou (Neutral Site),Jesus Paulino Siles,played,3.0,0.0,1982,2.6,0.4,0.7894736842105263,0.4,1.0,0.11764705882352941,win
West Germany de,eng England,1982-06-29,75000,Santiago Bernabeu (Neutral Site),Arnaldo Coelho,played,0.0,0.0,1982,2.2,0.8,0.6538461538461539,1.0,2.2,0.09090909090909091,draw
Italy it,ar Argentina,1982-06-29,43000,Sarria (Neutral Site),Nicolae Rainea,played,2.0,1.0,1982,0.8,0.8,0.7804878048780488,0.4,2.6,0.0,win
Italy it,ar Argentina,1982-06-29,43000,Sarria (Neutral Site),Nicolae Rainea,played,2.0,1.0,1982,1.2,1.0,0.7857142857142857,0.2,2.4,0.0,win
West Germany de,eng England,1982-06-29,75000,Santiago Bernabeu (Neutral Site),Arnaldo Coelho,played,0.0,0.0,1982,2.0,0.4,0.6415094339622641,0.8,1.6,0.08695652173913043,draw
Austria at,nir Northern Ireland,1982-07-01,20000,Vicente Calderon (Neutral Site),Adolf Prokop,played,2.0,2.0,1982,1.4,1.2,0.875,0.4,1.2,0.0,draw
Belgium be,su Soviet Union,1982-07-01,45000,Camp Nou (Neutral Site),Michel Vautrot,played,0.0,1.0,1982,1.4,0.4,0.6666666666666666,0.4,1.2,0.0,loss
Austria at,nir Northern Ireland,1982-07-01,20000,Vicente Calderon (Neutral Site),Adolf Prokop,played,2.0,2.0,1982,1.6,1.6,0.8235294117647058,0.8,0.8,0.0,draw
Belgium be,su Soviet Union,1982-07-01,45000,Camp Nou (Neutral Site),Michel Vautrot,played,0.0,1.0,1982,0.8,0.6,0.5714285714285714,0.6,1.2,0.058823529411764705,loss
West Germany de,es Spain,1982-07-02,90089,Santiago Bernabeu (Neutral Site),Paolo Casarin,played,2.0,1.0,1982,1.2,0.2,0.6296296296296297,0.2,0.8,0.0,win
Argentina ar,br Brazil,1982-07-02,44000,Sarria (Neutral Site),Mario Rubio Vazquez,played,1.0,3.0,1982,2.4,0.6,0.7272727272727273,0.4,0.8,0.16666666666666666,loss
Argentina ar,br Brazil,1982-07-02,44000,Sarria (Neutral Site),Mario Rubio Vazquez,played,1.0,3.0,1982,2.6,1.0,0.7111111111111111,1.0,0.6,0.2,loss
West Germany de,es Spain,1982-07-02,90089,Santiago Bernabeu (Neutral Site),Paolo Casarin,played,2.0,1.0,1982,0.8,0.2,0.6363636363636364,0.2,0.8,0.0,win
Poland pl,su Soviet Union,1982-07-04,65000,Camp Nou (Neutral Site),Robert Valentine,played,0.0,0.0,1982,3.2,0.4,0.8,0.8,1.0,0.1111111111111111,draw
France fr,nir Northern Ireland,1982-07-04,37000,Vicente Calderon (Neutral Site),Alojzy Jarguz,played,4.0,1.0,1982,2.6,1.0,0.8095238095238095,1.2,1.2,0.0,win
France fr,nir Northern Ireland,1982-07-04,37000,Vicente Calderon (Neutral Site),Alojzy Jarguz,played,4.0,1.0,1982,2.8,1.0,0.8181818181818182,1.4,2.0,0.0,win
Poland pl,su Soviet Union,1982-07-04,65000,Camp Nou (Neutral Site),Robert Valentine,played,0.0,0.0,1982,3.2,0.4,0.7619047619047619,0.8,0.8,0.10526315789473684,draw
Italy it,br Brazil,1982-07-05,44000,Sarria (Neutral Site),Abraham Klein,played,3.0,2.0,1982,1.4,1.0,0.7906976744186046,1.4,0.6,0.23076923076923078,win
Spain es,eng England,1982-07-05,75000,Santiago Bernabeu (Neutral Site),Alexis Ponnet,played,0.0,0.0,1982,1.4,0.8,0.8823529411764706,0.8,1.4,0.08333333333333333,draw
Spain es,eng England,1982-07-05,75000,Santiago Bernabeu (Neutral Site),Alexis Ponnet,played,0.0,0.0,1982,1.2,0.8,0.8333333333333334,0.8,1.2,0.08,draw
Italy it,br Brazil,1982-07-05,44000,Sarria (Neutral Site),Abraham Klein,played,3.0,2.0,1982,1.8,1.2,0.7954545454545454,1.6,1.0,0.2222222222222222,win
Poland pl,it Italy,1982-07-08,50000.0,Camp Nou (Neutral Site),Juan Cardellino De San Vicente,played,0.0,2.0,1982,2.2,0.2,0.7272727272727273,0.8,1.6,0.0,loss
West Germany de,fr France,1982-07-08,70000.0,Ramon Sanchez Pizjuan (Neutral Site),Charles Corver,scheduled,,,1982,1.0,0.4,0.6428571428571429,1.0,1.6,0.08333333333333333,
West Germany de,fr France,1982-07-08,70000,Ramon Sanchez Pizjuan (Neutral Site),Charles Corver,scheduled,,,1982,1.0,0.4,0.6428571428571429,1.0,1.6,0.08333333333333333,
Poland pl,it Italy,1982-07-08,50000,Camp Nou (Neutral Site),Juan Cardellino De San Vicente,played,0.0,2.0,1982,1.2,0.4,0.6956521739130435,1.2,1.6,0.034482758620689655,loss
Poland pl,fr France,1982-07-10,28000.0,Jose Rico Perez (Neutral Site),Antonio Garrido,played,3.0,2.0,1982,0.6,0.8,0.6666666666666666,1.0,1.6,0.08333333333333333,win
Poland pl,fr France,1982-07-10,28000,Jose Rico Perez (Neutral Site),Antonio Garrido,played,3.0,2.0,1982,0.6,1.2,0.68,1.2,1.8,0.08,win
Italy it,de West Germany,1982-07-11,90000.0,Santiago Bernabeu (Neutral Site),Arnaldo Coelho,played,3.0,1.0,1982,2.2,1.4,0.8,1.8,1.6,0.4166666666666667,win
Italy it,de West Germany,1982-07-11,90000,Santiago Bernabeu (Neutral Site),Arnaldo Coelho,played,3.0,1.0,1982,2.6,1.4,0.8043478260869565,1.8,2.2,0.4,win
Bulgaria bg,it Italy,1986-05-31,96000,Estadio Azteca (Neutral Site),Erik Fredriksson,played,1.0,1.0,1986,1.0,2.2,0.0,1.4,1.2,0.06666666666666667,draw
Bulgaria bg,it Italy,1986-05-31,96000,Estadio Azteca (Neutral Site),Erik Fredriksson,played,1.0,1.0,1986,1.0,2.2,0.0,1.4,1.0,0.06451612903225806,draw
Spain es,br Brazil,1986-06-01,35748,Jalisco (Neutral Site),Christopher Bambridge,played,0.0,1.0,1986,1.0,0.6,0.7894736842105263,2.0,1.6,0.21428571428571427,loss
Canada ca,fr France,1986-06-01,65500,Nou Camp - Estadio Leï¿½n (Neutral Site),Hernan Silva Arce,played,0.0,1.0,1986,0.0,0.0,0.0,1.4,1.8,0.07692307692307693,loss
Spain es,br Brazil,1986-06-01,35748,Jalisco (Neutral Site),Christopher Bambridge,played,0.0,1.0,1986,0.8,0.6,0.75,2.2,1.6,0.2413793103448276,loss
Canada ca,fr France,1986-06-01,65500,Nou Camp - Estadio Leï¿½n (Neutral Site),Hernan Silva Arce,played,0.0,1.0,1986,0.0,1.0,0.0,1.4,1.2,0.1111111111111111,loss
Morocco ma,pl Poland,1986-06-02,19900,Estadio Universitario (Neutral Site),Jose Luis Martinez Bazan,played,0.0,0.0,1986,0.0,0.0,0.0,0.4,1.6,0.4,draw
Morocco ma,pl Poland,1986-06-02,19900,Estadio Universitario (Neutral Site),Jose Luis Martinez Bazan,played,0.0,0.0,1986,0.0,0.0,0.0,0.4,1.2,0.375,draw
Argentina ar,kr Korea Republic,1986-06-02,60000,Estadio Olï¿½mpico Universitario (Neutral Site),Victoriano Sanchez Arminio,played,3.0,1.0,1986,2.0,1.4,0.6956521739130435,0.0,8.0,0.0,win
Soviet Union su,hu Hungary,1986-06-02,16500,Estadio Irapuato (Neutral Site),Luigi Agnolin,played,6.0,0.0,1986,2.4,0.8,0.7857142857142857,1.0,2.6,0.0,win
Soviet Union su,hu Hungary,1986-06-02,16500,Estadio Irapuato (Neutral Site),Luigi Agnolin,played,6.0,0.0,1986,3.2,0.8,0.7931034482758621,0.8,3.2,0.0,win
Argentina ar,kr Korea Republic,1986-06-02,60000,Estadio Olï¿½mpico Universitario (Neutral Site),Victoriano Sanchez Arminio,played,3.0,1.0,1986,1.8,1.4,0.7021276595744681,0.2,7.0,0.0,win
Portugal pt,eng England,1986-06-03,23000,Tecnologico (Neutral Site),Volker Roth,played,1.0,0.0,1986,3.4,1.8,1.0,0.4,0.6,0.07692307692307693,win
Algeria dz,nir Northern Ireland,1986-06-03,22000,Tres de Marzo (Neutral Site),Valeri Butenko,played,1.0,1.0,1986,1.5,2.0,0.5,1.4,2.6,0.0,draw
Belgium be,mx Mexico,1986-06-03,110000,Estadio Azteca (Neutral Site),Carlos Esposito,played,1.0,2.0,1986,0.6,0.8,0.5,0.6,4.2,0.0,loss
Belgium be,mx Mexico,1986-06-03,110000,Estadio Azteca (Neutral Site),Carlos Esposito,played,1.0,2.0,1986,0.6,1.2,0.4444444444444444,0.8,3.8,0.02564102564102564,loss
Portugal pt,eng England,1986-06-03,23000,Tecnologico (Neutral Site),Volker Roth,played,1.0,0.0,1986,3.0,1.6,1.0,0.0,0.2,0.07407407407407407,win
Algeria dz,nir Northern Ireland,1986-06-03,22000,Tres de Marzo (Neutral Site),Valeri Butenko,played,1.0,1.0,1986,1.4,1.8,0.4,1.4,2.6,0.0,draw
Paraguay py,iq Iraq,1986-06-04,24000,Bombonera - Estadio Nemesio Diez (Neutral Site),Edwin Picon-Ackong,played,1.0,0.0,1986,2.6,2.0,0.6666666666666666,0.0,0.0,0.0,win
Uruguay uy,de West Germany,1986-06-04,30500,Estadio Corregidora (Neutral Site),Vojtech Christov,played,1.0,1.0,1986,0.4,0.8,0.7777777777777778,1.6,2.6,0.38461538461538464,draw
Scotland sct,dk Denmark,1986-06-04,18000,Neza (Neutral Site),Lajos Nemeth,played,0.0,1.0,1986,3.4,1.8,0.4,0.0,0.0,0.0,loss
Scotland sct,dk Denmark,1986-06-04,18000,Neza (Neutral Site),Lajos Nemeth,played,0.0,1.0,1986,3.2,1.8,0.36363636363636365,1.0,0.0,1.0,loss
Paraguay py,iq Iraq,1986-06-04,24000,Bombonera - Estadio Nemesio Diez (Neutral Site),Edwin Picon-Ackong,played,1.0,0.0,1986,2.6,2.0,0.7142857142857143,0.0,1.0,0.0,win
Uruguay uy,de West Germany,1986-06-04,30500,Estadio Corregidora (Neutral Site),Vojtech Christov,played,1.0,1.0,1986,0.6,1.0,0.7567567567567568,1.4,2.6,0.37037037037037035,draw
Korea Republic kr,bg Bulgaria,1986-06-05,45000,Estadio Olï¿½mpico Universitario (Neutral Site),Fallaj Khuzam Al Shanar,played,1.0,1.0,1986,0.0,0.0,0.0,1.2,2.6,0.0,draw
Italy it,ar Argentina,1986-06-05,32000,Cuauhtemoc (Neutral Site),Jan Keizer,played,1.0,1.0,1986,2.8,1.4,0.8085106382978723,0.4,2.0,0.0,draw
Italy it,ar Argentina,1986-06-05,32000,Cuauhtemoc (Neutral Site),Jan Keizer,played,1.0,1.0,1986,2.6,1.4,0.7916666666666666,0.6,1.4,0.0,draw
France fr,su Soviet Union,1986-06-05,36540,Nou Camp - Estadio Leï¿½n (Neutral Site),Romualdo Arppi Filho,played,1.0,1.0,1986,2.8,1.0,0.8260869565217391,0.6,0.4,0.1,draw
France fr,su Soviet Union,1986-06-05,36540,Nou Camp - Estadio Leï¿½n (Neutral Site),Romualdo Arppi Filho,played,1.0,1.0,1986,2.2,1.0,0.7916666666666666,0.6,0.2,0.09523809523809523,draw
Korea Republic kr,bg Bulgaria,1986-06-05,45000,Estadio Olï¿½mpico Universitario (Neutral Site),Fallaj Khuzam Al Shanar,played,1.0,1.0,1986,1.0,1.0,0.0,1.0,2.2,0.0,draw
England eng,ma Morocco,1986-06-06,20200,Tecnologico (Neutral Site),Gabriel Gonzalez Roa,played,0.0,0.0,1986,1.8,0.2,0.75,0.6,2.0,0.0,draw
